ac07_id,ac08_id,pc01_state_id,pc01_state_name,adr_district_name,adr_con_name,ac_id,con_id_joint,year,bye_election,winner_net_assets,winner_assets,winner_liabilities,winner_age,winner_any_crim,winner_num_crim,winner_hs_grad,winner_ed,mean_net_assets,mean_assets,mean_liabilities,mean_age,mean_any_crim,mean_num_crim,mean_hs_grad,mean_ed
,2008-12-039,12,arunachal pradesh,east siang,mebo,2008-12-039,2008-12-0039,2009.0,0.0,32085000.0,32085000.0,0.0,43.0,0.0,0.0,1.0,12.0,26160000.0,26160000.0,0.0,44.0,0.0,0.0,0.5,11.0
,2008-12-039,12,arunachal pradesh,east siang,mebo,2008-12-039,2008-12-0039,2014.0,0.0,171274560.0,171274560.0,0.0,50.0,0.0,0.0,1.0,12.0,171274560.0,171274560.0,0.0,50.0,0.0,0.0,1.0,12.0
,2008-12-040,12,arunachal pradesh,upper siang,mariyang geku,2008-12-040,2008-12-0040,2009.0,0.0,6324000.0,6324000.0,0.0,58.0,0.0,0.0,1.0,14.0,14106000.0,14106000.0,0.0,56.0,0.0,0.0,0.75,12.5
,2008-12-040,12,arunachal pradesh,upper siang,mariyang geku,2008-12-040,2008-12-0040,2014.0,0.0,77184780.0,84884780.0,7700000.0,48.0,0.0,0.0,0.0,10.0,23917242.0,25457240.0,1540000.0,47.4,0.0,0.0,0.8,12.4
,2008-12-041,12,arunachal pradesh,dibang valley,anini,2008-12-041,2008-12-0041,2009.0,0.0,16275600.0,16275600.0,0.0,47.0,0.0,0.0,0.0,10.0,8616398.0,8616398.0,0.0,44.0,0.0,0.0,0.5,11.0
,2008-12-041,12,arunachal pradesh,dibang valley,anini,2008-12-041,2008-12-0041,2014.0,0.0,29156000.0,29156000.0,0.0,55.0,0.0,0.0,0.0,10.0,16686735.0,17402736.0,716000.0,50.0,0.0,0.0,0.5,11.0
,2008-12-042,12,arunachal pradesh,lower dibang valley,dambuk,2008-12-042,2008-12-0042,2009.0,0.0,6058638.0,6058638.0,0.0,64.0,0.0,0.0,1.0,14.0,4824096.5,4824096.5,0.0,53.5,0.0,0.0,1.0,13.0
,2008-12-042,12,arunachal pradesh,lower dibang valley,dambuk,2008-12-042,2008-12-0042,2014.0,0.0,65577230.0,65577230.0,0.0,70.0,0.0,0.0,1.0,14.0,33254078.0,33254078.0,0.0,56.333332,0.0,0.0,0.6666667,12.0
,2008-12-043,12,arunachal pradesh,lower dibang valley,roing,2008-12-043,2008-12-0043,2009.0,0.0,4872880.0,4872880.0,0.0,53.0,0.0,0.0,1.0,12.0,14744826.0,14744826.0,0.0,52.0,0.0,0.0,1.0,12.0
,2008-12-043,12,arunachal pradesh,lower dibang valley,roing,2008-12-043,2008-12-0043,2014.0,0.0,61572336.0,61572336.0,0.0,36.0,0.0,0.0,1.0,12.0,24140778.0,24140780.0,0.0,41.333332,0.0,0.0,1.0,12.0
,2008-12-044,12,arunachal pradesh,lohit,tezu,2008-12-044,2008-12-0044,2009.0,0.0,13762629.0,13862842.0,100213.0,36.0,0.0,0.0,0.0,10.0,11070767.0,11120874.0,50106.5,45.5,0.0,0.0,0.5,11.0
,2008-12-044,12,arunachal pradesh,lohit,tezu,2008-12-044,2008-12-0044,2014.0,0.0,4744520.0,4744520.0,0.0,41.0,0.0,0.0,1.0,14.0,27426212.0,27426212.0,0.0,41.0,0.0,0.0,0.5,12.0
,2008-12-045,12,arunachal pradesh,lohit,hayuliang,2008-12-045,2008-12-0045,2009.0,0.0,10356500.0,10356500.0,0.0,40.0,0.0,0.0,1.0,12.0,6461118.0,6578142.0,117024.25,36.25,0.0,0.0,0.5,11.0
,2008-12-045,12,arunachal pradesh,anjaw,hayuliang,2008-12-045,2008-12-0045,2014.0,0.0,46744450.0,46744450.0,0.0,45.0,0.0,0.0,1.0,12.0,16732991.0,16799658.0,66666.664,38.666668,0.0,0.0,0.33333334,10.0
,2008-12-045,12,arunachal pradesh,anjaw,hayuliang,2008-12-045,2008-12-0045,2016.0,1.0,28590366.0,28590366.0,0.0,39.0,0.0,0.0,1.0,12.0,28590366.0,28590366.0,0.0,39.0,0.0,0.0,1.0,12.0
,2008-12-046,12,arunachal pradesh,lohit,chowkham,2008-12-046,2008-12-0046,2009.0,0.0,4731529.0,8788377.0,4056848.0,66.0,0.0,0.0,1.0,12.0,13992666.0,16295938.0,2303271.5,64.0,0.0,0.0,1.0,12.0
,2008-12-046,12,arunachal pradesh,lohit,chowkham,2008-12-046,2008-12-0046,2014.0,0.0,27322572.0,27998804.0,676231.0,71.0,0.0,0.0,1.0,12.0,12252928.0,12521659.0,268730.5,50.5,0.0,0.0,0.5,10.0
,2008-12-047,12,arunachal pradesh,lohit,namsai,2008-12-047,2008-12-0047,2009.0,0.0,187419180.0,187419180.0,0.0,50.0,0.0,0.0,1.0,12.0,68157370.0,68157370.0,0.0,47.25,0.0,0.0,1.0,12.0
,2008-12-047,12,arunachal pradesh,lohit,namsai,2008-12-047,2008-12-0047,2014.0,0.0,111740110.0,111740110.0,0.0,37.0,0.0,0.0,1.0,12.0,91994056.0,91994056.0,0.0,46.5,0.0,0.0,0.5,11.0
,2008-12-048,12,arunachal pradesh,lohit,lekang,2008-12-048,2008-12-0048,2009.0,0.0,187419180.0,187419180.0,0.0,60.0,0.0,0.0,1.0,12.0,66437196.0,66437196.0,0.0,44.8,0.0,0.0,0.6,9.8
,2008-12-048,12,arunachal pradesh,lohit,lekang,2008-12-048,2008-12-0048,2014.0,0.0,,,,,,,,,16495822.0,16495822.0,0.0,53.0,0.0,0.0,0.6666667,11.333333
,2008-12-049,12,arunachal pradesh,changlang,bordumsa diyum,2008-12-049,2008-12-0049,2009.0,0.0,16146353.0,16146353.0,0.0,63.0,0.0,0.0,1.0,12.0,5742451.0,5742451.0,0.0,43.333332,0.0,0.0,1.0,12.666667
,2008-12-049,12,arunachal pradesh,changlang,bordumsa,2008-12-049,2008-12-0049,2014.0,0.0,106325736.0,136325740.0,30000000.0,44.0,1.0,3.0,1.0,12.0,41982480.0,49482480.0,7500000.0,48.333332,0.25,0.75,1.0,12.0
,2008-12-050,12,arunachal pradesh,changlang,miao,2008-12-050,2008-12-0050,2009.0,0.0,3045271.0,3045271.0,0.0,46.0,0.0,0.0,1.0,14.0,5186327.5,5186327.5,0.0,51.5,0.0,0.0,1.0,14.0
,2008-12-050,12,arunachal pradesh,changlang,miao,2008-12-050,2008-12-0050,2014.0,0.0,18514096.0,18514096.0,0.0,52.0,0.0,0.0,1.0,14.0,12354832.0,12454832.0,100000.0,49.0,0.0,0.0,1.0,13.0
,2008-12-051,12,arunachal pradesh,changlang,nampong,2008-12-051,2008-12-0051,2009.0,0.0,7260500.0,7260500.0,0.0,48.0,0.0,0.0,1.0,12.0,4130250.0,4130250.0,0.0,45.5,0.0,0.0,0.5,8.5
,2008-12-051,12,arunachal pradesh,changlang,nampong,2008-12-051,2008-12-0051,2014.0,0.0,3455953.0,3455953.0,0.0,39.0,0.0,0.0,1.0,12.0,11882033.0,13548700.0,1666666.6,47.666668,0.0,0.0,1.0,12.666667
,2008-12-052,12,arunachal pradesh,changlang,changlang south,2008-12-052,2008-12-0052,2009.0,0.0,5467643.0,5467643.0,0.0,44.0,0.0,0.0,1.0,12.0,2082781.0,2082781.0,0.0,46.666668,0.0,0.0,1.0,12.0
,2008-12-052,12,arunachal pradesh,changlang,changlang south,2008-12-052,2008-12-0052,2014.0,0.0,39172096.0,39172096.0,0.0,48.0,0.0,0.0,1.0,12.0,26519918.0,26519918.0,0.0,46.5,0.0,0.0,1.0,12.0
,2008-12-053,12,arunachal pradesh,changlang,changlang north,2008-12-053,2008-12-0053,2009.0,0.0,9398448.0,9398448.0,0.0,45.0,0.0,0.0,,,4101149.2,4101149.2,0.0,45.666668,0.0,0.0,0.0,8.0
,2008-12-053,12,arunachal pradesh,changlang,changlang north,2008-12-053,2008-12-0053,2014.0,0.0,19368804.0,19368804.0,0.0,39.0,0.0,0.0,1.0,12.0,18159452.0,18159452.0,0.0,44.25,0.0,0.0,1.0,12.0
,2008-12-054,12,arunachal pradesh,tirap,namsang,2008-12-054,2008-12-0054,2009.0,0.0,10100000.0,10100000.0,0.0,47.0,0.0,0.0,,,6107500.0,6107500.0,0.0,42.5,0.0,0.0,1.0,14.0
,2008-12-054,12,arunachal pradesh,tirap,namsang,2008-12-054,2008-12-0054,2014.0,0.0,19609898.0,19609898.0,0.0,52.0,0.0,0.0,1.0,12.0,9558598.0,9558598.0,0.0,46.666668,0.0,0.0,1.0,12.666667
,2008-12-055,12,arunachal pradesh,tirap,khonsa east,2008-12-055,2008-12-0055,2009.0,0.0,204798.0,204798.0,0.0,42.0,0.0,0.0,1.0,12.0,43385056.0,43385056.0,0.0,48.25,0.0,0.0,1.0,12.0
,2008-12-055,12,arunachal pradesh,tirap,khonsa east,2008-12-055,2008-12-0055,2014.0,0.0,2392235.0,2392235.0,0.0,45.0,0.0,0.0,1.0,12.0,24550532.0,24717198.0,166666.67,52.333332,0.0,0.0,0.6666667,11.333333
,2008-12-056,12,arunachal pradesh,tirap,khonsa west,2008-12-056,2008-12-0056,2009.0,0.0,225000.0,225000.0,0.0,40.0,0.0,0.0,1.0,12.0,1164941.8,1199250.0,34308.25,45.75,0.0,0.0,0.5,10.5
,2008-12-056,12,arunachal pradesh,tirap,khonsa west,2008-12-056,2008-12-0056,2014.0,0.0,2378211.0,2378211.0,0.0,37.0,0.0,0.0,1.0,12.0,5682166.0,5807166.0,125000.0,42.25,0.0,0.0,1.0,12.0
,2008-12-057,12,arunachal pradesh,tirap,borduria bogapani,2008-12-057,2008-12-0057,2009.0,0.0,12687000.0,12687000.0,0.0,53.0,0.0,0.0,1.0,12.0,7603500.0,7603500.0,0.0,54.0,0.0,0.0,1.0,13.0
,2008-12-057,12,arunachal pradesh,tirap,borduria bogapani,2008-12-057,2008-12-0057,2014.0,0.0,56354468.0,56354468.0,0.0,58.0,0.0,0.0,1.0,12.0,19629216.0,20553416.0,924200.0,49.4,0.0,0.0,1.0,12.4
,2008-12-058,12,arunachal pradesh,tirap,kanubari,2008-12-058,2008-12-0058,2009.0,0.0,989176.0,5009062.0,4019886.0,57.0,0.0,0.0,1.0,12.0,3124084.0,5499750.5,2375666.5,46.0,0.0,0.0,1.0,12.0
,2008-12-058,12,arunachal pradesh,tirap,kanubari,2008-12-058,2008-12-0058,2014.0,0.0,39054290.0,41554290.0,2500000.0,61.0,0.0,0.0,1.0,12.0,13815378.0,14471166.0,655788.4,46.0,0.0,0.0,1.0,12.8
,2008-12-058,12,arunachal pradesh,tirap,kanubari,2008-12-058,2008-12-0058,2016.0,1.0,,,,,,,,,1224950.0,1224950.0,0.0,34.0,0.0,0.0,1.0,12.0
,2008-12-059,12,arunachal pradesh,tirap,longding pumao,2008-12-059,2008-12-0059,2009.0,0.0,250000.0,250000.0,0.0,42.0,0.0,0.0,,,987500.0,987500.0,0.0,42.5,0.0,0.0,1.0,12.0
,2008-12-059,12,arunachal pradesh,tirap,longding pumao,2008-12-059,2008-12-0059,2014.0,0.0,21274000.0,21274000.0,0.0,46.0,0.0,0.0,1.0,12.0,16616500.0,16616500.0,0.0,46.25,0.0,0.0,0.75,10.25
,2008-12-060,12,arunachal pradesh,tirap,pongchao wakka,2008-12-060,2008-12-0060,2009.0,0.0,,,,,,,,,760500.0,760500.0,0.0,42.0,0.0,0.0,0.0,10.0
,2008-12-060,12,arunachal pradesh,tirap,pongchau wakka,2008-12-060,2008-12-0060,2014.0,0.0,10581892.0,10581892.0,0.0,48.0,0.0,0.0,1.0,12.0,2635378.5,2635378.5,0.0,40.4,0.0,0.0,0.6,11.2
,2008-13-001,13,nagaland,dimapur,dimapur-1,2008-13-001,2008-13-0001,2008.0,0.0,467862200.0,467862200.0,0.0,65.0,0.0,0.0,1.0,14.0,120153920.0,120153920.0,0.0,52.25,0.0,0.0,0.75,12.5
,2008-13-001,13,nagaland,dimapur,dimapur-1,2008-13-001,2008-13-0001,2013.0,0.0,7667000.0,7667000.0,0.0,34.0,0.0,0.0,1.0,12.0,132180960.0,133621810.0,1440851.5,47.0,0.0,0.0,0.5,10.25
,2008-13-002,13,nagaland,dimapur,dimapur-2,2008-13-002,2008-13-0002,2008.0,0.0,330728600.0,353323620.0,22595006.0,70.0,0.0,0.0,0.0,10.0,170875300.0,182172800.0,11297503.0,58.0,0.0,0.0,0.5,11.0
,2008-13-002,13,nagaland,dimapur,dimapur-2,2008-13-002,2008-13-0002,2013.0,0.0,22194574.0,38710660.0,16516087.0,74.0,0.0,0.0,0.0,10.0,21434166.0,26939528.0,5505362.5,59.333332,0.0,0.0,0.6666667,11.333333
,2008-13-003,13,nagaland,dimapur,dimapur-3,2008-13-003,2008-13-0003,2008.0,0.0,19139948.0,19139948.0,0.0,58.0,0.0,0.0,0.0,10.0,12783291.0,12783290.0,0.0,51.25,0.0,0.0,0.75,12.0
,2008-13-003,13,nagaland,dimapur,dimapur-3,2008-13-003,2008-13-0003,2009.0,1.0,19109954.0,19109954.0,0.0,59.0,0.0,0.0,0.0,10.0,11695248.0,11695248.0,0.0,49.5,0.0,0.0,0.5,12.0
,2008-13-003,13,nagaland,dimapur,dimapur-3,2008-13-003,2008-13-0003,2013.0,0.0,137447000.0,137447000.0,0.0,55.0,0.0,0.0,1.0,12.0,41841310.0,41841308.0,0.0,55.25,0.0,0.0,0.5,11.5
,2008-13-004,13,nagaland,dimapur,ghaspani-1,2008-13-004,2008-13-0004,2008.0,0.0,22990996.0,22990996.0,0.0,55.0,0.0,0.0,0.0,10.0,17225074.0,17225074.0,0.0,59.0,0.0,0.0,0.6666667,12.0
,2008-13-004,13,nagaland,dimapur,ghaspani-1,2008-13-004,2008-13-0004,2013.0,0.0,9468817.0,9468817.0,0.0,33.0,0.0,0.0,1.0,12.0,11663168.0,11663168.0,0.0,49.5,0.0,0.0,1.0,12.0
,2008-13-005,13,nagaland,dimapur,ghaspani-2,2008-13-005,2008-13-0005,2008.0,0.0,43128910.0,43128910.0,0.0,76.0,0.0,0.0,0.0,8.0,13851465.0,13851464.0,0.0,61.75,0.0,0.0,0.75,11.0
,2008-13-005,13,nagaland,dimapur,ghaspani-2,2008-13-005,2008-13-0005,2013.0,0.0,65279456.0,65279456.0,0.0,59.0,0.0,0.0,1.0,12.0,39339830.0,39430988.0,91157.0,53.5,0.0,0.0,0.75,12.0
,2008-13-006,13,nagaland,peren,tenning,2008-13-006,2008-13-0006,2008.0,0.0,1100000.0,1100000.0,0.0,,0.0,0.0,0.0,10.0,853237.5,853237.5,0.0,37.0,0.0,0.0,0.5,11.0
,2008-13-006,13,nagaland,peren,tenning,2008-13-006,2008-13-0006,2013.0,0.0,4272617.0,4272617.0,0.0,46.0,0.0,0.0,1.0,12.0,4793689.0,4793689.0,0.0,53.5,0.0,0.0,0.75,11.5
,2008-13-007,13,nagaland,peren,peren,2008-13-007,2008-13-0007,2008.0,0.0,5624000.0,5624000.0,0.0,51.0,0.0,0.0,1.0,12.0,3152750.0,3152750.0,0.0,50.0,0.0,0.0,0.5,11.0
,2008-13-007,13,nagaland,peren,peren,2008-13-007,2008-13-0007,2013.0,0.0,19611744.0,19611744.0,0.0,61.0,0.0,0.0,1.0,12.0,24192256.0,24192254.0,0.0,55.5,0.0,0.0,1.0,12.0
,2008-13-008,13,nagaland,kohima,western angami,2008-13-008,2008-13-0008,2008.0,0.0,90492950.0,90492950.0,0.0,60.0,0.0,0.0,1.0,12.0,25974488.0,25974488.0,0.0,49.75,0.0,0.0,0.75,11.0
,2008-13-008,13,nagaland,kohima,western angami,2008-13-008,2008-13-0008,2013.0,0.0,17212920.0,17212920.0,0.0,64.0,0.0,0.0,1.0,12.0,24615746.0,24615746.0,0.0,62.0,0.0,0.0,1.0,12.666667
,2008-13-009,13,nagaland,kohima,kohima town,2008-13-009,2008-13-0009,2008.0,0.0,11375957.0,11375957.0,0.0,56.0,0.0,0.0,1.0,14.0,11446854.0,11446854.0,0.0,56.0,0.0,0.0,0.6666667,12.0
,2008-13-009,13,nagaland,kohima,kohima town,2008-13-009,2008-13-0009,2013.0,0.0,44950476.0,44950476.0,0.0,60.0,0.0,0.0,1.0,14.0,27611614.0,27611614.0,0.0,59.5,0.0,0.0,1.0,14.0
,2008-13-010,13,nagaland,kohima,northern angami-1,2008-13-010,2008-13-0010,2008.0,0.0,10368264.0,10368264.0,0.0,71.0,0.0,0.0,1.0,12.0,9112405.0,9112405.0,0.0,57.0,0.0,0.0,1.0,12.0
,2008-13-010,13,nagaland,kohima,northern angami-1,2008-13-010,2008-13-0010,2013.0,0.0,42073190.0,42073190.0,0.0,47.0,0.0,0.0,1.0,12.0,25136596.0,25136596.0,0.0,47.5,0.0,0.0,1.0,12.0
,2008-13-010,13,nagaland,kohima,northern angami-1,2008-13-010,2008-13-0010,2017.0,1.0,27476822.0,27476822.0,0.0,80.0,0.0,0.0,1.0,12.0,54943136.0,57130140.0,2187003.0,60.0,0.0,0.0,1.0,13.0
,2008-13-011,13,nagaland,kohima,northern angami-2,2008-13-011,2008-13-0011,2008.0,0.0,62325000.0,62325000.0,0.0,57.0,0.0,0.0,1.0,12.0,62325000.0,62325000.0,0.0,57.0,0.0,0.0,1.0,12.0
,2008-13-011,13,nagaland,kohima,northern angami-2,2008-13-011,2008-13-0011,2013.0,0.0,300707460.0,300707460.0,0.0,62.0,0.0,0.0,1.0,12.0,152503730.0,152503730.0,0.0,59.5,0.0,0.0,1.0,12.0
,2008-13-011,13,nagaland,kohima,northern angami-2,2008-13-011,2008-13-0011,2014.0,1.0,64755788.0,64755788.0,0.0,37.0,0.0,0.0,1.0,14.0,61352870.0,61352870.0,0.0,48.5,0.0,0.0,1.0,13.0
,2008-13-012,13,nagaland,kohima,tseminyu,2008-13-012,2008-13-0012,2008.0,0.0,,,,,,,,,766525.5,766525.5,0.0,58.0,0.0,0.0,1.0,14.0
,2008-13-012,13,nagaland,kohima,tseminyu,2008-13-012,2008-13-0012,2013.0,0.0,20479438.0,20479438.0,0.0,54.0,0.0,0.0,1.0,14.0,10924397.0,10924397.0,0.0,58.4,0.0,0.0,1.0,12.8
,2008-13-013,13,nagaland,pughoboto,pughoboto,2008-13-013,2008-13-0013,2008.0,0.0,9990000.0,9990000.0,0.0,54.0,0.0,0.0,1.0,14.0,8182333.5,8182333.5,0.0,52.0,0.0,0.0,1.0,13.333333
,2008-13-013,13,nagaland,pughoboto,pughoboto,2008-13-013,2008-13-0013,2013.0,0.0,13448952.0,13448952.0,0.0,47.0,0.0,0.0,1.0,12.0,12595176.0,12595176.0,0.0,50.0,0.0,0.0,1.0,13.0
,2008-13-014,13,nagaland,kohima,southern angami-1,2008-13-014,2008-13-0014,2008.0,0.0,33644356.0,33644356.0,0.0,56.0,0.0,0.0,1.0,14.0,33644356.0,33644356.0,0.0,56.0,0.0,0.0,1.0,14.0
,2008-13-014,13,nagaland,kohima,southern angami-1,2008-13-014,2008-13-0014,2013.0,0.0,53164044.0,53164044.0,0.0,61.0,0.0,0.0,1.0,14.0,31990094.0,31990094.0,0.0,55.0,0.0,0.0,1.0,13.0
,2008-13-015,13,nagaland,kohima,southern angami-2,2008-13-015,2008-13-0015,2008.0,0.0,2757144.0,2757144.0,0.0,60.0,0.0,0.0,1.0,12.0,6907662.5,6907662.5,0.0,56.0,0.0,0.0,0.6666667,12.0
,2008-13-015,13,nagaland,kohima,southern angami-2,2008-13-015,2008-13-0015,2013.0,0.0,16289446.0,16289446.0,0.0,49.0,0.0,0.0,1.0,14.0,12244723.0,12244723.0,0.0,54.0,0.0,0.0,1.0,13.0
,2008-13-016,13,nagaland,phek,pfutsero,2008-13-016,2008-13-0016,2008.0,0.0,28313774.0,28313774.0,0.0,41.0,0.0,0.0,1.0,12.0,10115184.0,10115184.0,0.0,47.333332,0.0,0.0,1.0,12.0
,2008-13-016,13,nagaland,phek,pfutsero,2008-13-016,2008-13-0016,2013.0,0.0,98577176.0,98577176.0,0.0,45.0,1.0,1.0,1.0,12.0,45854256.0,45854256.0,0.0,50.5,0.25,0.25,1.0,13.0
,2008-13-017,13,nagaland,phek,chizami,2008-13-017,2008-13-0017,2008.0,0.0,1638970.0,1638970.0,0.0,58.0,0.0,0.0,1.0,14.0,5686305.5,5686305.5,0.0,47.0,0.0,0.0,1.0,12.666667
,2008-13-017,13,nagaland,phek,chizami,2008-13-017,2008-13-0017,2009.0,1.0,1638970.0,1638970.0,0.0,58.0,0.0,0.0,1.0,14.0,1684561.5,1684561.5,0.0,57.0,0.0,0.0,1.0,13.0
,2008-13-017,13,nagaland,phek,chizami,2008-13-017,2008-13-0017,2013.0,0.0,5620975.0,5620975.0,0.0,60.0,0.0,0.0,1.0,14.0,5139826.0,5139826.0,0.0,55.5,0.0,0.0,1.0,12.5
,2008-13-017,13,nagaland,phek,chizami bye election on-2009,2008-13-017,2008-13-0017,,1.0,1638970.0,1638970.0,0.0,58.0,0.0,0.0,1.0,14.0,1684561.5,1684561.5,0.0,57.0,0.0,0.0,1.0,13.0
,2008-13-018,13,nagaland,phek,chazouba,2008-13-018,2008-13-0018,2008.0,0.0,232020.0,232020.0,0.0,46.0,0.0,0.0,1.0,12.0,26602852.0,26602852.0,0.0,48.333332,0.0,0.0,1.0,13.333333
,2008-13-018,13,nagaland,phek,chazouba,2008-13-018,2008-13-0018,2013.0,0.0,8751775.0,8751775.0,0.0,51.0,0.0,0.0,1.0,12.0,5250591.5,5250591.5,0.0,45.333332,0.0,0.0,1.0,13.333333
,2008-13-019,13,nagaland,phek,phek,2008-13-019,2008-13-0019,2008.0,0.0,23564156.0,23564156.0,0.0,43.0,0.0,0.0,1.0,12.0,8733651.0,8733651.0,0.0,43.666668,0.33333334,0.33333334,0.6666667,12.0
,2008-13-019,13,nagaland,phek,phek,2008-13-019,2008-13-0019,2013.0,0.0,54480456.0,54480456.0,0.0,45.0,0.0,0.0,1.0,12.0,34832430.0,34832430.0,0.0,48.333332,0.0,0.0,1.0,13.333333
,2008-13-020,13,nagaland,phek,meluri,2008-13-020,2008-13-0020,2008.0,0.0,16384072.0,16384072.0,0.0,41.0,0.0,0.0,1.0,14.0,6139658.5,6139658.5,0.0,47.0,0.0,0.0,1.0,12.666667
,2008-13-020,13,nagaland,phek,meluri,2008-13-020,2008-13-0020,2013.0,0.0,67258000.0,67258000.0,0.0,46.0,0.0,0.0,1.0,14.0,24169828.0,24169830.0,0.0,52.0,0.0,0.0,1.0,13.333333
,2008-13-021,13,nagaland,mokokchung,tuli,2008-13-021,2008-13-0021,2008.0,0.0,1950000.0,1950000.0,0.0,56.0,0.0,0.0,0.0,10.0,17745000.0,17745000.0,0.0,55.0,0.0,0.0,0.75,11.5
,2008-13-021,13,nagaland,mokokchung,tuli,2008-13-021,2008-13-0021,2013.0,0.0,31192000.0,31192000.0,0.0,60.0,0.0,0.0,1.0,12.0,12804760.0,12804760.0,0.0,51.0,0.0,0.0,1.0,12.0
,2008-13-022,13,nagaland,mokokchung,arkakong,2008-13-022,2008-13-0022,2008.0,0.0,409745000.0,409745000.0,0.0,43.0,0.0,0.0,1.0,12.0,162698340.0,162698340.0,0.0,45.0,0.0,0.0,1.0,12.666667
,2008-13-022,13,nagaland,mokokchung,arkakong,2008-13-022,2008-13-0022,2013.0,0.0,132995000.0,132995000.0,0.0,48.0,0.0,0.0,1.0,12.0,71972500.0,71972500.0,0.0,48.0,0.0,0.0,1.0,13.0
,2008-13-023,13,nagaland,mokokchung,impur,2008-13-023,2008-13-0023,2008.0,0.0,938842.0,938842.0,0.0,52.0,0.0,0.0,1.0,12.0,31567948.0,31567948.0,0.0,59.333332,0.0,0.0,1.0,13.0
,2008-13-023,13,nagaland,mokokchung,impur,2008-13-023,2008-13-0023,2013.0,0.0,2054450.0,2054450.0,0.0,40.0,0.0,0.0,1.0,14.0,39344644.0,39344650.0,0.0,51.5,0.0,0.0,1.0,14.0
,2008-13-024,13,nagaland,mokokchung,angetyongpang,2008-13-024,2008-13-0024,2008.0,0.0,,,,,,,,,4145000.0,4145000.0,0.0,42.5,0.0,0.0,1.0,12.0
,2008-13-024,13,nagaland,mokokchung,angetyongpang,2008-13-024,2008-13-0024,2013.0,0.0,3786573.0,3786573.0,0.0,58.0,0.0,0.0,1.0,12.0,10440069.0,10440069.0,0.0,50.25,0.0,0.0,1.0,12.0
,2008-13-025,13,nagaland,mokokchung,monguya,2008-13-025,2008-13-0025,2008.0,0.0,2826328.0,2826328.0,0.0,66.0,0.0,0.0,1.0,14.0,51194080.0,51194080.0,0.0,52.5,0.0,0.0,1.0,13.5
,2008-13-025,13,nagaland,mokokchung,mongoya,2008-13-025,2008-13-0025,2013.0,0.0,45098816.0,45098816.0,0.0,32.0,0.0,0.0,1.0,12.0,54060890.0,54060890.0,0.0,51.5,0.0,0.0,1.0,13.0
,2008-13-026,13,nagaland,mokokchung,aonglenden,2008-13-026,2008-13-0026,2008.0,0.0,45368010.0,51228696.0,5860686.0,71.0,0.0,0.0,0.0,10.0,32493248.0,34446812.0,1953562.0,54.0,0.0,0.0,0.6666667,11.333333
,2008-13-026,13,nagaland,mokokchung,aonglenden,2008-13-026,2008-13-0026,2013.0,0.0,1276000.0,1276000.0,0.0,45.0,0.0,0.0,1.0,12.0,15398652.0,23198652.0,7800000.0,50.5,0.5,1.0,1.0,12.0
,2008-13-027,13,nagaland,mokokchung,mokokchung town,2008-13-027,2008-13-0027,2008.0,0.0,62030000.0,62030000.0,0.0,45.0,0.0,0.0,1.0,14.0,64406668.0,64406668.0,0.0,53.0,0.0,0.0,1.0,13.333333
,2008-13-027,13,nagaland,mokokchung,mokokchung town,2008-13-027,2008-13-0027,2013.0,0.0,67073104.0,67073104.0,0.0,50.0,0.0,0.0,1.0,14.0,37011440.0,37011440.0,0.0,49.333332,0.0,0.0,1.0,13.333333
,2008-13-028,13,nagaland,mokokchung,koridang,2008-13-028,2008-13-0028,2008.0,0.0,12036000.0,12036000.0,0.0,58.0,0.0,0.0,1.0,14.0,9698667.0,9698666.0,0.0,50.0,0.0,0.0,1.0,14.0
,2008-13-028,13,nagaland,mokokchung,koridang,2008-13-028,2008-13-0028,2013.0,0.0,22324888.0,22324888.0,0.0,63.0,0.0,0.0,1.0,14.0,8784689.0,8784688.0,0.0,53.0,0.0,0.0,1.0,12.666667
,2008-13-029,13,nagaland,mokokchung,jangpetkong,2008-13-029,2008-13-0029,2008.0,0.0,143222830.0,143222830.0,0.0,66.0,0.0,0.0,1.0,12.0,119261416.0,119261416.0,0.0,53.0,0.0,0.0,1.0,12.0
,2008-13-029,13,nagaland,mokokchung,jangpetkong,2008-13-029,2008-13-0029,2013.0,0.0,102922630.0,102922630.0,0.0,45.0,0.0,0.0,1.0,14.0,77415050.0,77415050.0,0.0,61.5,0.0,0.0,1.0,13.5
,2008-13-030,13,nagaland,mokokchung,alungtaki,2008-13-030,2008-13-0030,2008.0,0.0,201550000.0,201550000.0,0.0,71.0,0.0,0.0,0.0,10.0,43090960.0,43090960.0,0.0,60.2,0.0,0.0,0.6,11.6
,2008-13-030,13,nagaland,mokokchung,alongtaki,2008-13-030,2008-13-0030,2013.0,0.0,8833971.0,8833971.0,0.0,54.0,0.0,0.0,1.0,14.0,13297468.0,13297468.0,0.0,57.666668,0.0,0.0,1.0,13.333333
,2008-13-031,13,nagaland,zunheboto,akuluto,2008-13-031,2008-13-0031,2008.0,0.0,5160000.0,5160000.0,0.0,57.0,0.0,0.0,1.0,12.0,13258500.0,13258500.0,0.0,55.0,0.0,0.0,0.5,11.0
,2008-13-031,13,nagaland,zunheboto,akuluto,2008-13-031,2008-13-0031,2013.0,0.0,11097797.0,11097797.0,0.0,44.0,0.0,0.0,1.0,12.0,14175478.0,14175478.0,0.0,55.0,0.0,0.0,1.0,12.0
